start_survey,Latitude,Longitude,Altitude,Accuracy,Surveyor_ID,Surveyor_ID_other,Start_sampling,Found_pellets,End_sampling,Time_to_scat,Barcode,Suspected_organism,Season/survey,Cq(IS2404),QPCR result
Tue Feb 12 04:42:36 UTC 2019,-38.36150277,144.9008759,4.599999905,7,5,,4:42:00,1,4:44:00,0:02:00,RES18-00887,1,Summer,NEG,IS2404_NEG
Tue Feb 12 04:44:46 UTC 2019,-38.35078442,144.9342122,32.00231934,7.504,2,,4:44:00,1,4:49:00,0:05:00,RES18-00862,1,Summer,NEG,IS2404_NEG
Tue Feb 12 04:49:09 UTC 2019,-38.36358703,144.9008482,27.39999962,8,5,,4:49:00,1,4:49:00,0:00:00,RES18-00893,1,Summer,NEG,IS2404_NEG
Tue Feb 12 04:50:17 UTC 2019,-38.35336801,144.9080752,-17.33589199,8,3,,4:50:00,1,4:53:00,0:03:00,RES18-00906,1,Summer,NEG,IS2404_NEG
Tue Feb 12 04:51:37 UTC 2019,-38.34921798,144.9356464,39.51428223,7.504,2,,4:52:00,1,4:55:00,0:03:00,RES18-00863,1,Summer,NEG,IS2404_NEG
Tue Feb 12 04:52:16 UTC 2019,-38.3655457,144.9008663,24.5,4,5,,4:52:00,1,4:55:00,0:03:00,RES18-00900,1,Summer,NEG,IS2404_NEG
Tue Feb 12 04:59:39 UTC 2019,-38.36481655,144.898907,-6.400000095,7,5,,4:59:00,1,5:00:00,0:01:00,RES18-00892,1,Summer,NEG,IS2404_NEG
Tue Feb 12 05:00:44 UTC 2019,-38.34761146,144.930361,6.359985352,5.36,2,,5:00:00,1,5:02:00,0:02:00,RES18-00850,1,Summer,NEG,IS2404_NEG
Tue Feb 12 05:02:45 UTC 2019,-38.36257648,144.8988453,17.29999924,6,5,,5:02:00,1,5:03:00,0:01:00,RES18-00895,1,Summer,NEG,IS2404_NEG
Tue Feb 12 05:05:27 UTC 2019,-38.3605078,144.8987704,9.100000381,5,5,,5:05:00,1,5:06:00,0:01:00,RES18-00894,1,Summer,NEG,IS2404_NEG
Tue Feb 12 05:04:34 UTC 2019,-38.34625511,144.9334175,13.75390625,5.36,2,,5:04:00,1,5:06:00,0:02:00,RES18-00847,1,Summer,NEG,IS2404_NEG
Tue Feb 12 05:06:46 UTC 2019,-38.35972272,144.8968751,19.96004036,6,3,,5:06:00,1,5:07:00,0:01:00,RES18-00904,1,Summer,NEG,IS2404_NEG
Tue Feb 12 05:08:10 UTC 2019,-38.34501498,144.9360893,13.61254883,6.432,2,,5:08:00,1,5:08:00,0:00:00,RES18-00846,1,Summer,NEG,IS2404_NEG
Tue Feb 12 05:08:56 UTC 2019,-38.35770677,144.8988025,7.900000095,7,5,,5:09:00,2,,,,,Summer,No_pellet_found,No_pellet_found
Tue Feb 12 05:12:34 UTC 2019,-38.36190543,144.896798,22.0960609,8,3,,5:12:00,1,5:12:00,0:00:00,RES18-00903,1,Summer,NEG,IS2404_NEG
Tue Feb 12 05:10:09 UTC 2019,-38.34366705,144.9385733,-1.095153809,4.288,2,,5:10:00,1,5:14:00,0:04:00,RES18-00852,1,Summer,NEG,IS2404_NEG
Tue Feb 12 05:18:37 UTC 2019,-38.34786434,144.9334697,22.82971191,5.36,2,,5:18:00,1,5:19:00,0:01:00,RES18-00853,1,Summer,NEG,IS2404_NEG
Tue Feb 12 05:21:23 UTC 2019,-38.3638139,144.896675,23.24202022,8,3,,5:21:00,1,5:22:00,0:01:00,RES18-00914,1,Summer,NEG,IS2404_NEG
Tue Feb 12 05:22:38 UTC 2019,-38.3474239,144.9360755,22.39190674,5.36,2,,5:23:00,1,5:25:00,0:02:00,RES18-00865,1,Summer,NEG,IS2404_NEG
Tue Feb 12 05:29:59 UTC 2019,-38.36603943,144.8968201,21.41408524,6,3,,5:26:00,2,,,,,Summer,No_pellet_found,No_pellet_found
Tue Feb 12 05:28:05 UTC 2019,-38.34779201,144.93847,63.89990234,5.36,2,,5:28:00,1,5:29:00,0:01:00,RES18-00866,1,Summer,NEG,IS2404_NEG
Tue Feb 12 05:32:33 UTC 2019,-38.34630147,144.9376681,42.92419434,4.288,2,,5:32:00,2,,,,,Summer,No_pellet_found,No_pellet_found
Tue Feb 12 05:38:57 UTC 2019,-38.34579396,144.9395846,58.09484863,6.432,2,,5:39:00,1,5:41:00,0:02:00,RES18-00854,1,Summer,NEG,IS2404_NEG
Tue Feb 12 05:44:07 UTC 2019,-38.3466145,144.940879,67.96881104,5.36,2,,5:44:00,1,5:45:00,0:01:00,RES18-00855,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:25:40 UTC 2019,-38.32024483,144.7151754,9.300000191,7,5,,23:25:00,1,23:25:00,0:00:00,RES18-01008,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:29:49 UTC 2019,-38.32550465,144.7109363,15.57699591,8,3,,23:30:00,1,23:30:00,0:00:00,RES18-00891,1,Summer,35.52,IS2404_POS
Tue Feb 12 23:35:09 UTC 2019,-38.32739241,144.7099438,18.12783785,8,3,,23:35:00,1,23:35:00,0:00:00,RES18-01118,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:36:17 UTC 2019,-38.32714251,144.7363186,42.33496094,7.504,2,,23:36:00,1,23:36:00,0:00:00,RES18-00864,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:38:35 UTC 2019,-38.32916177,144.7089786,40.41245018,6,3,,23:38:00,1,23:38:00,0:00:00,RES18-01116,1,Summer,36.03,IS2404_POS
Tue Feb 12 23:39:48 UTC 2019,-38.32072584,144.7202393,3.599999905,7,5,,23:39:00,1,23:40:00,0:01:00,RES18-01010,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:43:00 UTC 2019,-38.32852153,144.7065706,8.809830067,4,3,,23:43:00,1,23:43:00,0:00:00,RES18-01115,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:41:20 UTC 2019,-38.32713893,144.7337193,16.71081543,6.432,2,,23:41:00,1,23:42:00,0:01:00,RES18-00814,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:43:16 UTC 2019,-38.32125571,144.7227341,40.70000076,5,5,,23:43:00,1,23:43:00,0:00:00,RES18-01011,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:45:33 UTC 2019,-38.3246221,144.7335171,5.977050781,5.36,2,,23:45:00,1,23:46:00,0:01:00,RES18-00815,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:48:21 UTC 2019,-38.32261562,144.7222879,-10.89999962,8,5,,23:48:00,1,23:49:00,0:01:00,RES18-01027,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:50:00 UTC 2019,-38.32466296,144.730961,-0.015380859,7.504,2,,23:50:00,1,23:51:00,0:01:00,RES18-00974,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:51:44 UTC 2019,-38.32478093,144.7217156,33.29999924,8,5,,23:51:00,1,23:51:00,0:00:00,RES18-01028,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:54:02 UTC 2019,-38.33134747,144.7050292,39.68679663,8,3,,23:54:00,1,23:54:00,0:00:00,RES18-01114,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:56:48 UTC 2019,-38.32951914,144.7044354,60.68684499,8,3,,23:57:00,1,23:58:00,0:01:00,RES18-01113,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:54:11 UTC 2019,-38.32668707,144.7304804,5.396087646,7.504,2,,23:54:00,1,23:57:00,0:03:00,RES18-00976,1,Summer,36.07,IS2404_POS
Wed Feb 13 00:01:37 UTC 2019,-38.32675674,144.7046358,32.14160832,6,3,,0:01:00,1,0:01:00,0:00:00,RES18-01112,1,Summer,NEG,IS2404_NEG
Tue Feb 12 23:59:04 UTC 2019,-38.3280101,144.7302522,21.68249512,5.36,2,,23:59:00,1,23:59:00,0:00:00,RES18-00975,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:01:42 UTC 2019,-38.32285718,144.7201159,23,3,5,,0:01:00,1,0:01:00,0:00:00,RES18-01029,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:06:03 UTC 2019,-38.32531835,144.7040992,49.43393341,8,3,,0:06:00,1,0:06:00,0:00:00,RES18-01111,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:04:15 UTC 2019,-38.32341119,144.7309492,21.37695313,5.36,2,,0:04:00,1,0:05:00,0:01:00,RES18-00817,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:04:24 UTC 2019,-38.3249306,144.7197748,-8.300000191,8,5,,1:04:00,1,0:04:00,NA,RES18-01059,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:07:56 UTC 2019,-38.32346365,144.7286976,12.68762207,7.504,2,,0:08:00,1,0:08:00,0:00:00,RES18-00816,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:08:07 UTC 2019,-38.32677556,144.7192982,28.39999962,7,5,,0:08:00,1,0:08:00,0:00:00,RES18-01061,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:10:59 UTC 2019,-38.33017319,144.7070849,43.6010307,8,3,,0:11:00,1,0:11:00,0:00:00,RES18-01110,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:10:28 UTC 2019,-38.32528185,144.7284578,20.33892822,7.504,2,,0:10:00,1,0:10:00,0:00:00,RES18-00818,1,Summer,36.37,IS2404_POS
Wed Feb 13 00:13:01 UTC 2019,-38.33174635,144.7067247,50.53254573,8,3,,0:14:00,1,0:14:00,0:00:00,RES18-01109,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:13:10 UTC 2019,-38.32583612,144.725977,21.38964844,5.36,2,,0:13:00,1,0:14:00,0:01:00,RES18-00819,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:15:46 UTC 2019,-38.32868721,144.7188838,23.79999924,7,5,,0:15:00,1,0:16:00,0:01:00,RES18-01060,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:16:42 UTC 2019,-38.32544421,144.7238754,24.83013916,6.432,2,,0:16:00,1,0:16:00,0:00:00,RES18-00820,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:18:16 UTC 2019,-38.32916809,144.7165474,14.5,8,5,,0:18:00,1,0:18:00,0:00:00,RES18-01062,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:20:35 UTC 2019,-38.32807606,144.7078495,36.85912225,3,3,,0:20:00,1,0:20:00,0:00:00,RES18-01108,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:18:58 UTC 2019,-38.32340898,144.7242134,17.75592041,7.504,2,,0:19:00,1,0:19:00,0:00:00,RES18-00808,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:22:10 UTC 2019,-38.32233182,144.7245167,15.95227051,7.504,2,,0:22:00,1,0:22:00,0:00:00,RES18-00821,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:25:22 UTC 2019,-38.33090647,144.7087666,37.70903535,8,3,,0:25:00,1,0:25:00,0:00:00,RES18-01107,1,Summer,36.82,IS2404_POS
Wed Feb 13 00:21:04 UTC 2019,-38.33098436,144.7161934,24.70000076,8,5,,0:21:00,1,0:22:00,0:01:00,RES18-01063,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:24:31 UTC 2019,-38.32726433,144.7234283,25.08221436,5.36,2,,0:24:00,1,0:25:00,0:01:00,RES18-00822,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:27:24 UTC 2019,-38.32710064,144.7168965,-7.099999905,8,5,,0:27:00,1,0:28:00,0:01:00,RES18-01064,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:28:18 UTC 2019,-38.32733457,144.7260199,19.83520508,7.504,2,,0:28:00,1,0:28:00,0:00:00,RES18-00823,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:30:23 UTC 2019,-38.32529142,144.7172976,29.79999924,7,5,,0:30:00,1,0:31:00,0:01:00,RES18-01065,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:31:08 UTC 2019,-38.33276756,144.7080423,47.0710419,8,3,,0:31:00,1,0:32:00,0:01:00,RES18-01106,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:31:01 UTC 2019,-38.32742027,144.7273366,11.85324097,6.432,2,,0:31:00,1,0:31:00,0:00:00,RES18-00824,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:33:08 UTC 2019,-38.32331424,144.7177096,4.900000095,8,5,,0:33:00,1,0:33:00,0:00:00,RES18-01066,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:34:42 UTC 2019,-38.32897594,144.723194,9.792663574,6.432,2,,0:34:00,1,0:35:00,0:01:00,RES18-00825,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:41:07 UTC 2019,-38.32158383,144.7181699,43.40000153,8,5,,0:41:00,1,0:41:00,0:00:00,RES18-01067,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:44:08 UTC 2019,-38.3290317,144.725956,19.40460205,5.36,2,,0:44:00,1,0:44:00,0:00:00,RES18-00826,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:46:38 UTC 2019,-38.32204397,144.7131937,18.5,8,5,,0:46:00,1,0:46:00,0:00:00,RES18-01068,2,Summer,NEG,IS2404_NEG
Wed Feb 13 00:48:05 UTC 2019,-38.33081306,144.7228592,3.927703857,6.432,2,,0:48:00,1,0:48:00,0:00:00,RES18-00832,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:19:26 UTC 2019,-38.36398477,144.7839705,27.60910277,4,3,,4:19:00,1,4:19:00,0:00:00,RES18-00220,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:49:31 UTC 2019,-38.3224822,144.7155099,7.099999905,8,5,,0:49:00,1,0:49:00,0:00:00,RES18-01069,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:50:26 UTC 2019,-38.32959689,144.7205096,-2.329437256,5.36,2,,0:50:00,1,0:50:00,0:00:00,RES18-00831,2,Summer,NEG,IS2404_NEG
Wed Feb 13 00:53:52 UTC 2019,-38.32842718,144.7207681,-2.742523193,7.504,2,,0:54:00,1,0:54:00,0:00:00,RES18-00830,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:55:43 UTC 2019,-38.32401712,144.7136635,19.20000076,8,5,,1:55:00,1,0:55:00,NA,RES18-01070,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:56:45 UTC 2019,-38.32761704,144.7209642,12.17071533,6.432,2,,0:56:00,1,0:56:00,0:00:00,RES18-00829,1,Summer,NEG,IS2404_NEG
Wed Feb 13 00:58:13 UTC 2019,-38.32406612,144.7162505,34.5,7,5,,0:58:00,1,0:58:00,0:00:00,RES18-01071,1,Summer,NEG,IS2404_NEG
Wed Feb 13 01:02:14 UTC 2019,-38.32663461,144.7209544,26.40594482,4.288,2,,1:02:00,1,1:02:00,0:00:00,RES18-00827,1,Summer,NEG,IS2404_NEG
Wed Feb 13 01:04:14 UTC 2019,-38.32604492,144.7144629,16.5,8,5,,1:04:00,1,1:05:00,0:01:00,RES18-01073,1,Summer,NEG,IS2404_NEG
Wed Feb 13 01:05:26 UTC 2019,-38.32317778,144.7268492,19.32171631,5.36,2,,1:05:00,1,1:07:00,0:02:00,RES18-00828,1,Summer,NEG,IS2404_NEG
Wed Feb 13 01:11:55 UTC 2019,-38.32659048,144.7083045,12.84312985,8,3,,1:12:00,1,1:13:00,0:01:00,RES18-01104,1,Summer,NEG,IS2404_NEG
Wed Feb 13 01:11:15 UTC 2019,-38.3270356,144.7142607,56.59999847,8,5,,1:11:00,1,1:12:00,0:01:00,RES18-01072,1,Summer,NEG,IS2404_NEG
Wed Feb 13 01:12:12 UTC 2019,-38.32469643,144.7263361,22.62481689,5.36,2,,1:12:00,1,1:12:00,0:00:00,RES18-01035,1,Summer,NEG,IS2404_NEG
Wed Feb 13 01:15:07 UTC 2019,-38.32683126,144.7119383,6.599999905,8,5,,1:15:00,1,1:15:00,0:00:00,RES18-01074,1,Summer,NEG,IS2404_NEG
Wed Feb 13 01:18:02 UTC 2019,-38.32504975,144.7374869,21.93511963,3.216,2,,1:18:00,1,1:19:00,0:01:00,RES18-01034,1,Summer,NEG,IS2404_NEG
Wed Feb 13 01:20:48 UTC 2019,-38.3237269,144.7111119,24.6524435,6,3,,1:20:00,1,1:21:00,0:01:00,RES18-01103,1,Summer,NEG,IS2404_NEG
Wed Feb 13 01:22:53 UTC 2019,-38.32375546,144.7086878,0.747359657,8,3,,1:23:00,1,1:23:00,0:00:00,RES18-01101,1,Summer,32.32,IS2404_POS
Wed Feb 13 01:22:10 UTC 2019,-38.32820562,144.7124959,18.89999962,6,5,,2:22:00,1,1:23:00,NA,RES18-01075,1,Summer,NEG,IS2404_NEG
Wed Feb 13 01:28:39 UTC 2019,-38.32173474,144.7101457,25.01921784,6,3,,1:28:00,1,1:28:00,0:00:00,RES18-01007,1,Summer,NEG,IS2404_NEG
Wed Feb 13 01:32:39 UTC 2019,-38.31965722,144.7101631,37.11137653,8,3,,1:32:00,1,1:32:00,0:00:00,RES18-01006,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:02:06 UTC 2019,-38.33282879,144.7231165,9.750549316,5.36,2,,3:02:00,1,3:03:00,0:01:00,RES18-01033,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:05:35 UTC 2019,-38.33328348,144.7255538,10.00357056,7.504,2,,3:05:00,1,3:06:00,0:01:00,RES18-01031,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:08:12 UTC 2019,-38.33382292,144.7280673,22.7467041,6.432,2,,3:08:00,1,3:09:00,0:01:00,RES18-01032,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:10:49 UTC 2019,-38.32551861,144.7120806,47.11608242,8,3,,3:11:00,1,3:11:00,0:00:00,RES18-01005,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:11:34 UTC 2019,-38.33037799,144.7109989,25,3,5,,3:12:00,1,3:12:00,0:00:00,RES18-01076,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:15:13 UTC 2019,-38.3301607,144.7132138,13.80000019,8,5,,3:15:00,1,3:15:00,0:00:00,RES18-01097,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:16:40 UTC 2019,-38.33231163,144.7294135,24.43261719,4.288,2,,3:16:00,1,3:19:00,0:03:00,RES18-01038,1,Summer,34.27,IS2404_POS
Wed Feb 13 03:20:45 UTC 2019,-38.31996325,144.7131182,26.60449924,6,3,,3:20:00,1,3:21:00,0:01:00,RES18-01004,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:21:14 UTC 2019,-38.32906569,144.7145913,2.599999905,8,5,,3:21:00,1,3:21:00,0:00:00,RES18-01098,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:20:48 UTC 2019,-38.33259391,144.7323457,19.77050781,5.36,2,,3:20:00,2,,,,,Summer,No_pellet_found,No_pellet_found
Wed Feb 13 03:26:36 UTC 2019,-38.3194908,144.7076968,15.12651628,8,3,,3:26:00,1,3:27:00,0:01:00,RES18-01003,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:27:52 UTC 2019,-38.33379191,144.731253,32.18450928,5.36,2,,3:28:00,1,3:29:00,0:01:00,RES18-01037,1,Summer,36.99,IS2404_POS
Wed Feb 13 03:31:00 UTC 2019,-38.3331256,144.7159271,45.79999924,8,5,,3:31:00,1,3:31:00,0:00:00,RES18-01099,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:30:34 UTC 2019,-38.32080287,144.7066689,32.25324477,4,2,,3:31:00,1,3:34:00,0:03:00,RES18-01002,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:33:00 UTC 2019,-38.33524938,144.7256543,24.02502441,4.288,2,,3:33:00,1,3:34:00,0:01:00,RES18-01036,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:34:32 UTC 2019,-38.33480691,144.7154742,50,5,5,,3:34:00,1,3:35:00,0:01:00,RES18-01100,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:37:16 UTC 2019,-38.33554337,144.723766,41.88397217,7.504,2,,3:37:00,1,3:39:00,0:02:00,RES18-01043,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:37:55 UTC 2019,-38.32000584,144.7044668,28.81441125,6,3,,3:38:00,1,3:41:00,0:03:00,RES18-01001,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:39:47 UTC 2019,-38.33198124,144.7186666,22.20000076,7,5,,3:39:00,1,3:39:00,0:00:00,RES18-00911,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:41:19 UTC 2019,-38.33425785,144.7240635,17.86181641,5.36,2,,3:41:00,1,3:42:00,0:01:00,RES18-01054,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:46:15 UTC 2019,-38.33907971,144.7231403,39.89025879,5.36,2,,3:46:00,2,,,,,Summer,No_pellet_found,No_pellet_found
Wed Feb 13 03:48:15 UTC 2019,-38.31834026,144.7063267,36.49994333,8,3,,3:48:00,1,3:52:00,0:04:00,RES18-00984,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:50:22 UTC 2019,-38.33228824,144.7208822,31.79999924,8,5,,3:50:00,1,3:50:00,0:00:00,RES18-00910,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:51:10 UTC 2019,-38.33741414,144.7238156,44.08868408,7.504,2,,3:51:00,2,,,,,Summer,No_pellet_found,No_pellet_found
Wed Feb 13 03:55:16 UTC 2019,-38.33693133,144.7256059,5.718780518,6.432,2,,3:55:00,1,3:56:00,0:01:00,RES18-01053,1,Summer,36.55,IS2404_POS
Wed Feb 13 03:57:19 UTC 2019,-38.31898803,144.7036778,32.81556317,8,3,,3:57:00,1,3:58:00,0:01:00,RES18-00983,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:55:47 UTC 2019,-38.33146133,144.7136018,22.89999962,8,5,,3:56:00,1,3:57:00,0:01:00,RES18-00909,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:57:49 UTC 2019,-38.33915236,144.7254163,25.48828125,6.432,2,,3:58:00,1,4:00:00,0:02:00,RES18-01047,1,Summer,NEG,IS2404_NEG
Wed Feb 13 03:59:40 UTC 2019,-38.33339681,144.7130821,29.29999924,7,5,,3:59:00,1,3:59:00,0:00:00,RES18-00908,1,Summer,NEG,IS2404_NEG
Wed Feb 13 04:02:31 UTC 2019,-38.31700014,144.703942,32.50282402,8,3,,4:02:00,1,4:02:00,0:00:00,RES18-00982,1,Summer,NEG,IS2404_NEG
Wed Feb 13 04:03:02 UTC 2019,-38.33146222,144.711148,31.70000076,8,5,,4:03:00,1,4:03:00,0:00:00,RES18-00907,1,Summer,32.68,IS2404_POS
Wed Feb 13 04:06:09 UTC 2019,-38.31540458,144.7044435,26.65374412,8,3,,4:06:00,1,4:06:00,0:00:00,RES18-00981,1,Summer,NEG,IS2404_NEG
Wed Feb 13 04:06:10 UTC 2019,-38.33319061,144.7112647,45.5,4,5,,4:06:00,1,4:07:00,0:01:00,RES18-00912,1,Summer,NEG,IS2404_NEG
Wed Feb 13 04:11:52 UTC 2019,-38.35694164,144.7531711,23.70446777,7.504,2,,4:12:00,1,4:13:00,0:01:00,RES18-01052,1,Summer,NEG,IS2404_NEG
Wed Feb 13 04:16:51 UTC 2019,-38.31566181,144.7019672,41.56826708,8,3,,4:17:00,1,4:17:00,0:00:00,RES18-01077,1,Summer,NEG,IS2404_NEG
Wed Feb 13 04:17:07 UTC 2019,-38.35879316,144.7561582,0.276397705,7.504,2,,4:17:00,1,4:18:00,0:01:00,RES18-01051,1,Summer,NEG,IS2404_NEG
Wed Feb 13 04:21:20 UTC 2019,-38.35996563,144.7529131,2.560913086,5.36,2,,4:21:00,1,4:22:00,0:01:00,RES18-01045,1,Summer,32.54,IS2404_POS
Wed Feb 13 04:26:00 UTC 2019,-38.31880556,144.7008626,33.07849873,8,3,,4:26:00,1,4:26:00,0:00:00,RES18-01078,1,Summer,NEG,IS2404_NEG
Wed Feb 13 04:29:40 UTC 2019,-38.36657496,144.7633663,9.850952148,5.36,2,,4:29:00,1,4:31:00,0:02:00,RES18-01046,1,Summer,NEG,IS2404_NEG
Wed Feb 13 04:38:31 UTC 2019,-38.36324368,144.7671875,9.133666992,5.36,2,,4:38:00,1,4:40:00,0:02:00,RES18-01044,1,Summer,NEG,IS2404_NEG
Wed Feb 13 06:57:32 UTC 2019,-38.34281674,144.7356851,46.33528339,8,3,,6:57:00,1,6:57:00,0:00:00,RES18-01079,1,Summer,NEG,IS2404_NEG
Wed Feb 13 07:11:20 UTC 2019,-38.33031422,144.7181761,20.71788231,8,3,,7:11:00,1,7:11:00,0:00:00,RES18-01080,1,Summer,NEG,IS2404_NEG
Wed Feb 13 07:21:33 UTC 2019,-38.34994028,144.7493567,17.81927147,4,3,,7:21:00,1,7:21:00,0:00:00,RES18-01081,1,Summer,NEG,IS2404_NEG
Wed Feb 13 07:28:22 UTC 2019,-38.35161548,144.7617389,43.3545864,8,3,,7:28:00,1,7:28:00,0:00:00,RES18-01082,1,Summer,NEG,IS2404_NEG
Wed Feb 13 07:36:49 UTC 2019,-38.36432458,144.7940889,12.5538108,8,3,,7:37:00,1,7:38:00,0:01:00,RES18-01083,1,Summer,NEG,IS2404_NEG
Wed Feb 13 07:43:34 UTC 2019,-38.36648946,144.7938777,5.80531344,6,3,,7:43:00,1,7:43:00,0:00:00,RES18-01084,1,Summer,NEG,IS2404_NEG
Wed Feb 13 07:46:18 UTC 2019,-38.36856539,144.7934119,17.19402308,8,3,,7:46:00,1,7:46:00,0:00:00,RES18-01085,1,Summer,NEG,IS2404_NEG
Wed Feb 13 07:51:14 UTC 2019,-38.37041917,144.7968945,20.68528498,8,3,,7:51:00,1,7:51:00,0:00:00,RES18-01086,1,Summer,NEG,IS2404_NEG
Wed Feb 13 07:56:07 UTC 2019,-38.36885436,144.7979215,42.38893551,6,3,,7:56:00,1,7:56:00,0:00:00,RES18-01087,1,Summer,NEG,IS2404_NEG
Wed Feb 13 22:01:05 UTC 2019,-38.41798094,144.8296826,16.43189027,2,3,,22:01:00,1,22:01:00,0:00:00,RES18-00840,1,Summer,NEG,IS2404_NEG
Wed Feb 13 22:04:58 UTC 2019,-38.4189863,144.8319486,28.25327951,8,3,,22:05:00,1,22:05:00,0:00:00,RES18-00317,1,Summer,NEG,IS2404_NEG
Wed Feb 13 22:03:33 UTC 2019,-38.41503168,144.8302256,6.199999809,8,5,,22:03:00,1,22:03:00,0:00:00,RES18-01055,1,Summer,NEG,IS2404_NEG
Wed Feb 13 22:04:46 UTC 2019,-38.43326743,144.8473318,31.36077881,4.288,1,,22:00:00,2,,,,,Summer,No_pellet_found,No_pellet_found
Wed Feb 13 22:07:04 UTC 2019,-38.43319228,144.8497827,13.87579346,7.504,1,,22:06:00,1,22:07:00,0:01:00,RES18-00837,1,Summer,NEG,IS2404_NEG
Wed Feb 13 22:07:20 UTC 2019,-38.41476798,144.8323189,-0.200000003,8,5,,22:07:00,1,22:07:00,0:00:00,RES18-01056,1,Summer,NEG,IS2404_NEG
Wed Feb 13 22:08:39 UTC 2019,-38.42001792,144.8339059,-17.55598453,8,3,,22:08:00,1,22:09:00,0:01:00,RES18-00775,1,Summer,NEG,IS2404_NEG
Wed Feb 13 22:11:45 UTC 2019,-38.42143002,144.8356821,24.09890043,8,3,,22:11:00,1,22:11:00,0:00:00,RES18-00919,1,Summer,NEG,IS2404_NEG
Wed Feb 13 22:10:45 UTC 2019,-38.41563735,144.8345321,5.400000095,8,5,,22:11:00,1,22:11:00,0:00:00,RES18-01057,1,Summer,NEG,IS2404_NEG
Wed Feb 13 22:11:51 UTC 2019,-38.4320948,144.8486838,3.96875,4.288,2,,22:11:00,1,22:12:00,0:01:00,RES18-00836,1,Summer,NEG,IS2404_NEG
